3549,37.555141,127.071106,9
3550,37.544041,127.023201,20
3551,37.559799,127.056328,15
3552,37.541958,127.042770,10
3553,37.565979,127.043114,10
3555,37.566818,127.029152,20
3556,37.555313,127.019791,15
3557,37.556530,127.039131,8
3558,37.563396,127.041870,10
3559,37.545910,127.044601,10
3560,37.563709,127.056450,10
3561,37.559269,127.038399,10
3600,0,0,7
4353,0,0,8
4360,0,0,8
4362,0,0,8
3500,37.557587,127.079697,8
3501,37.539501,127.083000,10
3502,37.565659,127.084297,15
3503,37.550488,127.108955,20
3504,37.538052,127.076599,8
3505,37.535221,127.068398,12
3506,37.537014,127.061096,10
3507,37.545952,127.078003,39
3508,37.548222,127.067879,10
3509,37.553417,127.073196,20
3510,37.568649,127.086250,10
3516,37.543705,127.093246,10
3517,37.562527,127.082275,10
3518,37.556862,127.079140,8
3520,37.542519,127.084084,10
3521,37.543427,127.096619,10
3523,37.541718,127.080170,10
3524,37.550236,127.073822,15
3528,37.550598,127.110512,8
3529,37.549789,127.075928,15
3533,37.539139,127.070618,10
3534,37.540138,127.069283,12
3535,37.559158,127.087517,10
3536,37.531811,127.080742,10
3537,37.548489,127.093758,15
3541,37.545040,127.089958,20
3542,37.545040,127.089958,17
500,37.547070,127.074272,10
501,37.537308,127.070351,30
502,37.531860,127.067192,27
505,37.537010,127.082245,10
515,37.530235,127.086830,10
516,37.548405,127.069366,10
539,37.559795,127.074203,10
540,37.556030,127.078644,8
542,37.535465,127.094482,19
543,37.535969,127.094673,20
544,37.540730,127.102905,20
546,37.532478,127.085091,8
548,37.529770,127.074860,20
549,37.551224,127.089706,10
551,37.540062,127.094498,10
552,37.536579,127.092972,10
553,37.571255,127.079803,19
555,37.537849,127.092171,9
571,37.548496,127.074760,20
572,37.565380,127.086510,20
573,37.545231,127.084732,10
574,37.551849,127.088982,40
575,37.564293,127.086937,10
576,37.544830,127.104263,10
577,37.546547,127.106133,10
584,37.547829,127.072632,20
588,37.532688,127.067497,20
590,37.539890,127.073364,20
591,37.542778,127.075371,5
592,37.541912,127.077637,30
593,37.528587,127.077873,5
3543,37.551373,127.074440,15
3563,37.536510,127.091393,5
3564,37.547752,127.095757,20
3566,37.535072,127.076111,10
3569,37.539566,127.072441,10
3570,37.538097,127.089020,10
3571,37.544350,127.065407,15
3573,37.551338,127.076714,15
3575,37.536575,127.082581,6
3578,37.555008,127.085815,9
3579,37.547890,127.067452,20
3581,37.547470,127.073967,15
3582,37.547989,127.069504,14
3586,37.557713,127.077271,8
3587,0,0,15
3588,0,0,10
600,37.589912,127.068680,13
601,37.575947,127.037361,10
602,37.572174,127.071388,10
604,37.569656,127.055962,15
605,37.574200,127.026497,8
606,37.584625,127.070290,14
607,37.602711,127.067863,10
608,37.581310,127.055344,10
609,37.587791,127.037361,20
610,37.573086,127.052162,10
612,37.573666,127.030815,20
613,37.575272,127.023468,10
614,37.577686,127.031013,20
615,37.576382,127.035110,20
616,37.582561,127.054367,20
617,37.574203,127.057693,20
621,37.574718,127.053391,13
622,37.577793,127.057831,15
623,37.583698,127.053856,20
624,37.574188,127.045891,10
625,37.568192,127.057175,14
626,37.561153,127.070969,10
627,37.578632,127.071907,10
628,37.586815,127.067543,15
630,37.574852,127.040306,15
631,37.568184,127.051277,15
633,37.580406,127.044823,8
634,37.596020,127.059830,20
635,37.587517,127.052773,12
636,37.590900,127.042587,9
637,37.591614,127.045792,10
638,37.583008,127.060974,20
639,37.585197,127.060951,14
640,37.582455,127.044495,6
641,37.573753,127.038536,10
642,0,0,9
643,37.566971,127.074417,10
646,37.561867,127.064377,10
647,37.602798,127.067268,10
648,37.566700,127.062424,15
650,37.591534,127.067741,20
652,37.576530,127.065941,20
654,37.577621,127.052109,10
656,37.587238,127.043137,10
657,37.575760,127.048370,13
658,37.572948,127.066147,10
659,37.578350,127.033386,15
660,37.577999,127.037628,10
661,37.594601,127.051964,10
663,37.594891,127.063026,10
664,37.584129,127.057938,10
665,37.599606,127.068642,11
666,37.603622,127.070831,20
667,37.586594,127.046997,7
668,37.568653,127.069183,10
669,37.572048,127.044663,10
670,37.589687,127.061409,9
671,37.577343,127.023377,10
672,37.578590,127.023850,17
673,37.584080,127.031036,10
674,37.586552,127.033142,15
675,37.572025,127.077004,10
676,37.581432,127.035477,9
677,37.580151,127.045799,20
678,37.576557,127.074310,15
679,37.577877,127.061684,10
680,37.592384,127.057411,15
681,37.579838,127.056374,15
4102,0,0,10
4103,0,0,10
4104,0,0,10
4105,0,0,10
4107,0,0,10
4108,0,0,10
4110,0,0,10
4112,0,0,10
4113,0,0,10
4116,0,0,10
4117,0,0,10
4121,0,0,10
4122,0,0,10
4123,0,0,10
1401,37.614738,127.076363,15
1402,37.600071,127.102333,10
1403,37.594250,127.076576,15
1404,37.595299,127.080032,10
1405,37.599098,127.092949,10
1406,37.606251,127.108269,10
1407,37.611511,127.077888,10
1408,37.610722,127.077477,10
1410,37.577782,127.090187,10
1411,37.592541,127.086739,10
1412,37.590961,127.087067,10
1413,37.617561,127.090309,10
1414,37.581646,127.088432,10
1416,37.595219,127.085999,10
1418,37.617989,127.110542,15
1420,37.614231,127.096764,15
1421,37.612461,127.103378,20
1422,37.620098,127.106461,10
1424,37.606312,127.107742,10
1425,37.587460,127.095970,10
1426,37.573589,127.086823,15
1427,37.574299,127.086914,10
1428,37.616024,127.085968,10
1429,37.599957,127.080002,15
1430,37.606152,127.092598,20
1431,37.606499,127.095451,10
1433,37.602077,127.079582,10
1434,37.579868,127.082367,15
1435,37.608681,127.100792,15
1436,37.605881,127.100632,15
1437,37.583420,127.079926,15
1438,37.616169,127.093483,15
1440,37.586372,127.080070,10
1441,37.616711,127.110733,15
1442,37.598591,127.079819,8
1443,37.595520,127.098778,10
1444,37.574028,127.080544,10
1445,37.579941,127.079399,10
1446,37.591301,127.080330,10
1447,37.588902,127.087280,15
1448,37.597321,127.089798,15
1449,37.596558,127.085838,15
1450,37.619625,127.085014,10
1451,37.592758,127.072670,10
1452,37.585655,127.075050,15
1453,37.604603,127.109253,9
1454,37.607349,127.078590,10
1455,37.596329,127.085899,10
1456,37.595112,127.100327,10
1457,37.589760,127.093239,10
1458,37.597340,127.093086,9
1459,37.597340,127.093086,10
1461,37.593853,127.075073,12
1462,37.593868,127.076523,9
1463,37.573887,127.084831,10
1464,37.603054,127.079002,15
1465,37.613148,127.105148,10
1466,37.618824,127.087570,10
1467,37.613621,127.101151,10
1468,37.611477,127.077393,10
1469,37.609821,127.078133,20
1470,37.605202,127.078583,20
1471,37.615353,127.078491,10
1472,37.604084,127.079231,8
1473,37.594891,127.074951,10
1474,37.595814,127.082840,10
1477,37.575985,127.079605,15
1478,37.597885,127.091263,10
1479,37.581055,127.082092,10
1480,37.581112,127.080101,15
1302,37.588764,127.006310,5
1303,37.591694,127.012497,10
1304,37.594402,126.992310,15
1305,37.589329,127.016434,15
1306,37.588448,127.006706,10
1308,37.582592,127.028976,18
1314,37.602440,127.011688,8
1315,37.607761,127.003281,10
1316,37.607262,127.002838,20
1318,37.603085,127.024788,10
1319,37.603043,127.033272,10
1320,37.598270,127.035027,10
1321,37.593288,127.036667,14
1322,37.598068,127.039276,10
1323,37.600433,127.040207,10
1325,37.605808,127.047737,10
1326,37.606068,127.047318,10
1327,37.607342,127.050682,10
1328,37.602627,127.041634,10
1332,37.613556,127.066093,10
1333,37.610523,127.059799,15
1334,37.612999,127.061310,10
1336,37.591251,127.014008,20
1337,37.590382,127.017136,10
1338,37.586899,127.020752,15
1339,37.610569,127.033508,9
1340,37.619560,127.053802,11
1342,37.592617,126.997932,15
1343,37.589249,127.007378,10
1344,37.600288,127.013702,10
1346,37.608978,127.020248,15
1347,37.607105,127.021500,20
1348,37.604752,127.022758,12
1349,37.623829,127.050201,10
1351,37.579449,127.024193,8
1352,37.583881,127.017097,8
1353,37.600830,127.023552,8
1354,37.590714,127.036194,18
1355,37.588699,127.018913,20
1357,37.612072,127.008133,20
1358,37.604790,127.010582,7
1359,37.619801,127.045097,20
1360,37.603096,127.013504,10
1361,37.592842,127.002121,20
1362,37.585098,127.019676,10
1363,37.583752,127.021950,15
1364,37.590172,127.004089,10
1365,37.593361,126.999092,15
1366,37.599720,127.040382,10
1367,37.603512,127.022560,15
1368,37.591480,127.020103,10
1369,37.609131,127.030029,15
1370,37.594540,126.995209,20
1372,37.586445,127.031601,15
1373,37.602291,127.038979,8
1375,37.603909,127.037376,20
1376,37.600239,127.045380,7
1377,37.603958,127.045341,10
1379,37.609360,127.018173,15
1380,37.601086,127.041237,10
1381,37.614784,127.067001,10
1382,0,0,10
1384,37.592827,127.016289,10
1385,37.592365,127.016289,10
1386,37.594158,127.018967,10
1388,37.590881,127.011704,10
1390,37.606461,127.061623,10
1391,37.617073,127.056244,20
1392,37.597099,127.022629,10
1393,37.597778,127.021507,10
1394,37.602417,127.019714,10
1395,37.618179,127.051834,20
1396,37.618443,127.051453,20
1501,37.626080,127.026482,9
1503,37.639278,127.026756,12
1504,37.624157,127.018623,10
1506,37.640327,127.013359,20
1509,37.634377,127.035751,10
1510,37.633717,127.035515,10
1511,37.631123,127.036034,9
1512,37.644737,127.026566,20
1513,37.639648,127.025124,20
1514,37.638805,127.028358,10
1515,37.618286,127.024048,10
1516,37.638706,127.015907,10
1518,37.643085,127.016167,10
1519,37.645451,127.015617,10
1520,37.639862,127.022789,10
1522,37.654472,127.012756,10
1525,37.627140,127.026695,10
1526,37.641739,127.024628,8
1527,37.627335,127.026054,10
1528,37.615036,127.020699,10
1529,37.630180,127.024910,15
1530,37.643551,127.022346,10
1531,37.613956,127.030251,10
1532,37.626354,127.047447,10
1533,37.629917,127.040916,10
1534,37.619637,127.044533,20
1535,37.636292,127.023376,10
1536,37.636261,127.032173,20
1537,37.663666,127.012428,10
1538,37.656158,127.013138,8
1539,37.649673,127.013451,9
1540,37.641670,127.016884,10
1541,37.626530,127.018059,10
1542,37.621552,127.020370,10
1543,37.630188,127.017738,10
1545,37.620380,127.013680,10
1546,37.615459,127.029701,10
1547,37.618641,127.036240,15
1548,37.622688,127.037811,15
1550,37.615223,127.018509,10
1551,37.646862,127.008812,8
1552,37.639202,127.027237,8
1553,37.635204,127.033966,15
1554,37.635391,127.034554,10
1557,37.632381,127.039307,10
1558,37.625526,127.037323,15
1560,37.619808,127.028526,10
1564,37.649597,127.013847,7
1565,37.635612,127.022995,15
1568,37.647934,127.014572,10
1569,37.637970,127.025902,10
1571,0,0,20
1572,0,0,20
1573,0,0,10
1574,0,0,8
3703,0,0,10
3707,0,0,10
3711,0,0,10
3714,0,0,10
1702,37.646172,127.050560,10
1703,37.689720,127.045197,15
1705,37.669224,127.046516,8
1706,37.665665,127.042671,10
1707,37.654461,127.038513,15
1708,37.656830,127.039848,8
1709,37.650127,127.035347,15
1713,0,0,10
1714,37.644630,127.044609,10
1715,37.653179,127.012787,20
1716,37.654202,127.050728,10
1717,37.655708,127.050102,15
1719,37.673283,127.043991,10
1720,37.668671,127.047981,27
1721,37.653015,127.046997,12
1722,37.657799,127.050049,15
1723,37.662079,127.027718,10
1725,37.647503,127.043312,10
1726,37.658588,127.035210,8
1727,37.678677,127.040764,15
1728,37.677666,127.046242,15
1729,37.684010,127.045792,10
1730,37.687592,127.045502,10
1731,37.687500,127.042557,15
1732,37.667599,127.042999,10
1733,37.662979,127.041939,12
1734,37.658150,127.032669,10
1735,37.679119,127.044983,13
1736,37.652241,127.037064,12
1737,37.639702,127.038834,8
1738,37.646309,127.052742,10
1741,37.645199,127.032982,15
1742,37.648891,127.023018,10
1743,37.650391,127.052193,10
1744,37.665272,127.043144,15
1746,37.666233,127.043320,10
1748,37.668983,127.043762,7
1749,37.666271,127.045990,10
1750,37.688267,127.048897,12
1751,37.652123,127.041702,15
1752,37.645481,127.048576,10
1754,37.646896,127.033432,10
1756,37.651447,127.044708,10
1757,37.655685,127.013382,10
1758,37.657280,127.013756,10
1759,37.677219,127.048637,10
1761,37.665623,127.031090,10
1762,37.655338,127.042419,30
1765,37.649670,127.035614,10
1767,37.662510,127.033279,10
1768,37.662052,127.028755,8
1770,0,0,15
1771,37.657967,127.030090,15
1772,37.658051,127.035759,10
1774,37.651348,127.034729,8
1775,37.651287,127.045548,15
4076,0,0,10
1601,37.615299,127.064468,20
1602,37.622662,127.061897,15
1605,37.631622,127.061615,10
1606,37.619171,127.074928,10
1608,37.626614,127.072754,10
1610,37.620369,127.083641,20
1611,37.629940,127.076553,20
1616,37.635109,127.068329,10
1617,37.637150,127.063271,20
1619,37.649021,127.076408,10
1620,37.648209,127.070221,10
1625,37.660000,127.072968,20
1627,37.676941,127.055099,12
1628,37.673618,127.055252,10
1630,37.676250,127.055504,10
1634,37.669079,127.077591,15
1635,37.672710,127.083160,11
1636,37.649212,127.061768,10
1637,37.654701,127.063400,15
1639,37.680313,127.055069,10
1640,37.623863,127.068489,9
1641,37.621555,127.069511,15
1642,37.625435,127.088493,7
1643,37.617367,127.075211,10
1646,37.638489,127.107903,20
1650,37.639580,127.065102,20
1651,37.672375,127.055992,20
1652,37.680000,127.055580,10
1653,37.656200,127.063622,10
1654,37.663792,127.075447,15
1655,37.631111,127.070160,15
1656,37.654999,127.067436,10
1657,37.654049,127.057327,20
1659,37.650330,127.071602,10
1660,37.642071,127.076622,8
1661,37.649639,127.065605,10
1662,37.654114,127.059151,15
1663,37.619381,127.057854,20
1664,37.649361,127.070442,10
1665,37.647335,127.076424,10
1666,37.655781,127.071777,10
1667,37.654499,127.074387,10
1668,37.645508,127.063255,10
1669,37.643757,127.064987,9
1670,37.643410,127.071838,15
1671,37.629349,127.054825,15
1672,37.688599,127.053406,15
1673,37.653976,127.060974,16
1674,37.653549,127.058083,15
1675,37.626942,127.055130,14
1677,37.623165,127.090500,10
1678,37.648438,127.064445,15
1679,37.642830,127.106667,15
1680,37.642654,127.108383,10
1681,37.645802,127.082260,12
1682,37.656799,127.077606,13
1683,37.650459,127.080887,10
1684,37.618320,127.075630,20
1685,37.648190,127.080482,8
1686,37.661140,127.058052,10
1688,37.665661,127.057297,9
1689,37.665249,127.057892,10
1690,37.657730,127.059311,10
1691,37.660709,127.065331,10
1692,37.664188,127.066010,10
1693,37.628189,127.082108,15
1695,37.623417,127.066933,10
1696,37.686451,127.052834,10
1697,37.650249,127.057152,10
1700,37.665215,127.066139,15
2901,37.630001,127.065682,8
2902,37.628620,127.066910,12
2903,37.633259,127.043900,10
2904,37.650505,127.073982,8
2905,37.648163,127.078987,10
2907,37.630749,127.053108,25
2908,37.620003,127.058563,20
2909,37.615459,127.067452,10
2910,37.622093,127.074425,10
2911,37.659233,127.072098,7
2912,37.638191,127.073731,20
2913,37.666996,127.051529,8
2914,37.628925,127.081429,20
2915,37.635109,127.076599,20
2917,37.628071,127.046921,10
2919,37.639996,127.066574,15
2920,37.651035,127.068710,15
2921,37.645489,127.064583,10
900,37.603943,126.927696,20
901,37.600975,126.926956,10
902,37.643108,126.918221,10
903,37.645866,126.927391,20
904,37.648674,126.930702,18
905,37.636234,126.918999,9
906,37.617210,126.919579,10
907,37.599491,126.916862,10
908,37.613186,126.917351,10
909,37.586994,126.922882,10
911,37.605583,126.922935,10
912,37.589661,126.916946,10
913,37.600700,126.920128,15
914,37.590797,126.913651,20
915,37.584381,126.909897,10
916,37.607849,126.921326,7
917,37.601299,126.935349,9
919,37.607948,126.932503,10
921,37.630016,126.919029,10
922,37.617802,126.921967,10
923,37.620949,126.925636,10
924,37.628517,126.929581,15
925,37.609566,126.930977,8
927,37.617855,126.922523,10
928,37.641315,126.938042,15
930,37.601662,126.920303,7
931,37.604736,126.915337,20
932,37.610004,126.916397,10
933,37.612484,126.914879,10
934,37.597141,126.909599,15
937,37.645851,126.923798,15
938,37.644684,126.918457,15
939,37.601700,126.927422,15
941,37.637222,126.933304,11
942,37.644081,126.929283,9
943,37.602402,126.928650,10
945,37.634140,126.932343,10
946,37.618439,126.932884,10
947,37.622669,126.919991,10
948,37.577202,126.902351,10
949,37.619781,126.920807,7
950,37.610779,126.917351,5
952,37.622650,126.925247,10
953,37.625778,126.928818,10
954,37.642609,126.921478,10
956,37.594376,126.918159,9
958,37.600361,126.922813,13
959,37.643661,126.914558,10
960,37.638252,126.919456,15
961,37.610970,126.929810,8
962,37.639259,126.918907,10
963,37.614429,126.932579,13
964,37.616112,126.925041,10
965,37.593479,126.923187,10
966,37.609032,126.934677,10
967,37.608910,126.932419,13
968,37.642090,126.929413,7
969,37.643860,126.931877,9
971,37.602329,126.906548,10
972,37.582180,126.894943,20
973,37.637348,126.935844,10
974,37.626720,126.929016,10
975,37.590363,126.923012,10
976,37.643509,126.924103,10
977,37.633102,126.931503,20
978,37.601009,126.935928,20
979,37.591862,126.906082,10
982,37.604126,126.925087,10
984,37.595810,126.910263,10
985,37.601192,126.926384,10
989,37.591812,126.914833,10
991,37.656769,126.942009,10
992,37.658428,126.946060,10
993,37.630287,126.919563,25
994,37.610718,126.939110,15
995,37.631409,126.925407,15
996,37.598606,126.915405,10
4652,0,0,10
4653,0,0,10
4654,0,0,10
115,37.558933,126.927116,15
116,37.564541,126.927071,5
117,37.591160,126.941330,25
123,37.594330,126.947388,20
128,37.555496,126.936340,20
131,37.584171,126.911102,23
133,37.582031,126.908997,15
134,37.557892,126.938080,8
135,37.559101,126.939178,10
137,37.556812,126.943184,10
138,37.559177,126.934525,10
139,37.559795,126.934479,13
140,37.560009,126.940735,20
141,37.562382,126.932648,20
158,37.571259,126.960480,15
159,37.556953,126.946342,7
160,37.557549,126.959381,20
161,37.582245,126.950645,8
162,37.565269,126.946243,15
163,37.583698,126.924965,7
164,37.574478,126.910049,10
165,37.575138,126.913940,20
166,37.573277,126.919678,20
167,37.579460,126.917130,15
169,37.573002,126.907799,15
170,37.573112,126.922447,10
171,37.564724,126.967278,10
173,37.564777,126.966148,8
175,37.578072,126.930817,20
176,37.581097,126.924026,10
177,37.577675,126.909805,8
178,37.579876,126.906349,10
179,37.569122,126.914795,15
180,37.559967,126.962463,10
188,37.586388,126.935127,10
191,37.578892,126.910736,10
192,37.572227,126.923065,10
194,37.577316,126.902969,10
195,37.567657,126.917809,10
196,37.566120,126.925896,10
198,37.562138,126.963776,15
3100,37.557396,126.952164,8
3101,37.578381,126.936096,15
3102,37.567966,126.931725,10
3103,37.586700,126.946770,8
3104,37.558128,126.956207,13
3105,37.597149,126.938530,12
3106,37.574909,126.926147,12
3107,37.569740,126.933327,7
3109,37.592934,126.941292,15
3110,37.589283,126.936943,15
3111,37.582211,126.950165,10
3112,37.573860,126.958298,9
3113,37.572205,126.959747,25
3114,37.560463,126.965523,12
3115,37.561455,126.955750,20
3116,37.555504,126.937203,10
3117,37.564068,126.945328,10
3119,37.565197,126.929855,10
3120,37.569836,126.918091,12
3121,37.570652,126.912987,15
3122,37.574284,126.906464,30
3123,37.572388,126.915108,30
3124,37.578121,126.921753,20
3125,37.575642,126.927826,15
3126,37.583344,126.922745,10
3127,37.583336,126.936287,10
3128,37.581318,126.935997,7
3129,37.576263,126.911324,20
3130,37.574348,126.918823,20
3131,37.572159,126.921188,15
3132,37.591862,126.944214,20
3133,37.557114,126.948814,18
3134,37.561317,126.966583,10
101,37.549561,126.905754,5
102,37.555649,126.910629,20
103,37.554951,126.910835,14
104,37.550629,126.914986,13
105,37.550007,126.914825,5
106,37.548645,126.912827,10
107,37.557510,126.918503,5
108,37.552746,126.918617,10
